FID,shape,objectid,statefp10,countyfp10,tractce10,blockgroup,total_pop,hisp_latino,not_hisp_latino,pop_one_race,white_alone,black_africamer_alone,amerind_aknat_alone,asian_alone,nathaw_pacisl_alone,other_race_alone,pop_two_or_more_races,over18_total_pop,over18_hisp_latino,over18_not_hisp_latino,over18_pop_one_race,over18_white_alone,over18_black_africamer_alone,over18_amerind_aknat_alone,over18_asian_alone,over18_nathaw_pacisl_alone,over18_other_race_alone,over18_pop_two_or_more_races,total_housing_units,occupied_housing_units,vacant_housing_units
census_2010_blockgroups_view.fid--2dc29038_13ec899ba8f_-2654,"MULTIPOLYGON (((-82.64984864562378 35.52822622410266, -82.65058164583598 35.527636224057574, -82.6527796464724 35.52586822392241, -82.65351364668469 35.52527922387763, -82.65363364671688 35.52519922387362, -82.6538586467772 35.52505022386632, -82.65400964681135 35.52499122386973, -82.65414464684169 35.52493922387293, -82.65487864700181 35.52469122389761, -82.65524464708164 35.52456722390983, -82.65685164743157 35.524027223964396, -82.65708264748173 35.52395022397239, -82.65781764764174 35.523703223997295, -82.6580236476852 35.52364322400615, -82.65864364781544 35.523466224033605, -82.6588506478589 35.523407224042764, -82.66076064827016 35.52279522411364, -82.66649164950425 35.52096022432652, -82.66722264966145 35.520727224353955, -82.66845864985373 35.52081422449821, -82.66845264986789 35.52071522447736, -82.66844164989973 35.52049522443147, -82.66843664991042 35.52042022441566, -82.66843064992437 35.52032222439507, -82.66843064992521 35.52031722439404, -82.66840764996007 35.52006422434014, -82.66840764996046 35.52006222433967, -82.66837664999237 35.519820224287216, -82.66828565005741 35.519296224171114, -82.66827365006675 35.519222224154824, -82.66825365009132 35.519040224115706, -82.66824565010332 35.518953224097146, -82.6682456501044 35.5189462240957, -82.6682496501438 35.51869322404455, -82.66825165015737 35.51860722402725, -82.66826665020503 35.51831222396865, -82.66828265025457 35.51800622390796, -82.6682886502709 35.51790622388822, -82.66830465030677 35.51768922384564, -82.66833165033862 35.51751022381189, -82.66835065035357 35.5174332237982, -82.66837665037355 35.51733122378, -82.66844365041182 35.51715422375085, -82.66844665041356 35.517146223749464, -82.66849865043852 35.517039223733015, -82.66859065048338 35.51684622370312, -82.66876265056628 35.516492223648605, -82.66886365061166 35.51630522362082, -82.66895365064795 35.51616622360168, -82.66910965070186 35.51598322358036, -82.66911565070417 35.51597522357937, -82.66935065078103 35.515728223553054, -82.66936465078564 35.51571322355143, -82.66940565079939 35.515668223546456, -82.66942065080404 35.515654223545205, -82.6694226508046 35.51565222354495, -82.66955565084743 35.515517223531106, -82.66967565088575 35.51539722351888, -82.6697756509154 35.51531222351178, -82.66989265094661 35.51523522350808, -82.66999365097122 35.51518422350806, -82.6700156509763 35.51517522350842, -82.67012965100169 35.515133223511576, -82.67019865101607 35.51511422351482, -82.67027965103308 35.515091223518354, -82.67032365104203 35.515080223520634, -82.67054265108659 35.51502722353221, -82.6706826511145 35.514997223540455, -82.67070265111842 35.51499322354174, -82.67081465114015 35.514973223549084, -82.67083165114286 35.514973223550825, -82.67095865116521 35.51496522356218, -82.6710736511836 35.514970223574984, -82.67116465119643 35.51498522358738, -82.67121765120332 35.51499822359545, -82.67125965120856 35.515009223602014, -82.67132265121472 35.515037223614115, -82.6713706512171 35.515074223626634, -82.67140965121588 35.51512422364076, -82.67142265121181 35.51516522365047, -82.67142365120503 35.51521022365976, -82.67140065119102 35.51527722367099, -82.67134765116954 35.51535922368232, -82.67128465114708 35.515438223692016, -82.67116765110798 35.515566223706045, -82.67086565101654 35.51583522372994, -82.67084765101099 35.51585222373156, -82.67077065098702 35.515925223738606, -82.67072865097266 35.51597322374409, -82.67069565095939 35.51602422375112, -82.67066665094248 35.51610322376417, -82.67067265093576 35.51615322377499, -82.67067565093143 35.51618522378181, -82.67068165093039 35.516198223785075, -82.67070965092555 35.51626022380063, -82.67075265092487 35.51631122381544, -82.67075765092511 35.51631522381674, -82.67079565092696 35.51634422382651, -82.67081365092795 35.51635722383107, -82.67090165093667 35.51639622384797, -82.6709796509478 35.516408223858406, -82.67110265096889 35.51640422387019, -82.67160765105983 35.51635822391248, -82.67302165131447 35.51623122403136, -82.67314965133632 35.51622722404366, -82.67327965135779 35.51622822405714, -82.67340365137665 35.51624022407233, -82.6735326513945 35.51626322409018, -82.67364265140763 35.516297224108435, -82.67375065141918 35.51633922412797, -82.67402665144029 35.51650122418927, -82.67407465144397 35.516529224199914, -82.67420565145642 35.516590224225716, -82.6743066514675 35.516627224243635, -82.67440765148115 35.51664822425823, -82.67452565149584 35.51668022427683, -82.67480665153442 35.51673322431642, -82.67481665153582 35.516735224317834, -82.67488965154507 35.51675422432917, -82.67489865154602 35.516757224330696, -82.67509965156862 35.516828224365725, -82.67513965157208 35.516849224374084, -82.67521565157857 35.51688922439005, -82.67551865159652 35.51710122446428, -82.67580665161036 35.517323224538956, -82.67629665163413 35.51770022466604, -82.67688465166121 35.51816222482031, -82.67711265167263 35.518335224878925, -82.67742665168619 35.5185872249624, -82.6775426516919 35.51867622499241, -82.67802165171555 35.51904222511606, -82.67812265171948 35.51912622514351, -82.67817765172175 35.5191712251583, -82.6782246517229 35.519214225171886, -82.67823865172329 35.519227225176, -82.67829865172358 35.51929022519498, -82.67840465172098 35.51942222523277, -82.67844965171828 35.51948922525092, -82.67847565171596 35.51953222526242, -82.67854565170983 35.519648225293196, -82.67862865170207 35.51978922533041, -82.67872565169286 35.519954225374, -82.67881165168184 35.520120225416676, -82.67885865167344 35.520226225443096, -82.6789046516649 35.52033122546913, -82.67892165166047 35.52037922548069, -82.67900065163867 35.52060722553524, -82.6790506516161 35.520809225581466, -82.67907165159671 35.52095822561406, -82.67907365159027 35.5210022256232, -82.67907965157895 35.52108322564036, -82.67907165154132 35.521320225687795, -82.67905565151857 35.521451225712845, -82.6789626514187 35.52200222581564, -82.678864651297 35.52269022594588, -82.67883365125694 35.52291822598915, -82.67874765114476 35.52355722611051, -82.67866465104062 35.524146226222165, -82.67861665097973 35.52449222628769, -82.67857565092007 35.52483722635381, -82.67857465089044 35.525029226392874, -82.67858565086779 35.525189226426605, -82.67862165085076 35.52533922646086, -82.6786636508375 35.52547122649208, -82.67870765082957 35.52557122651692, -82.67876365082385 35.52566922654263, -82.67884765082158 35.52577522657285, -82.67890765082177 35.52583922659197, -82.67893265082179 35.52586622660007, -82.67930965083471 35.52619122670489, -82.6793596508374 35.52622822671755, -82.67929265081548 35.52629822672503, -82.67921265078905 35.5263842267343, -82.67910665075617 35.52648322674365, -82.67908465074997 35.526500226744865, -82.67901165072817 35.52656322675026, -82.6789956507235 35.52657622675126, -82.67879765067035 35.52670822675784, -82.67858065061516 35.52683222676089, -82.6784066505731 35.52691822676068, -82.67839465057004 35.52692522676079, -82.67823565053318 35.52699322675844, -82.67812165050763 35.52703622675549, -82.67786065045262 35.52711222674431, -82.67763365040824 35.5271552267298, -82.67714765031194 35.52725622670061, -82.67687465025404 35.527337226689205, -82.67663565020158 35.52742022668163, -82.67639565014638 35.527520226677396, -82.67625365011341 35.527581226675316, -82.67615165008905 35.52762922667465, -82.67595965004064 35.52773722667704, -82.67578064999294 35.52785422668254, -82.67565464995708 35.52795122668943, -82.67553664992356 35.52804222669587, -82.67537164987519 35.52817822670666, -82.67528464984939 35.52825222671289, -82.67516464981354 35.52835622672177, -82.67504064977723 35.52845822672987, -82.67466864966819 35.5287662267545, -82.67454564963197 35.528869226762936, -82.67450664962068 35.52890022676529, -82.67439064958671 35.528996226772946, -82.67435264957552 35.529028226775594, -82.67414164951391 35.529201226789176, -82.6735106493294 35.52972022683037, -82.67330064926776 35.529894226844334, -82.67313564921966 35.53002922685491, -82.67309264920726 35.53006322685751, -82.67262164906951 35.530451226888346, -82.67248364902618 35.530584226901276, -82.67229164896554 35.530771226919775, -82.67215964893991 35.53079522691114, -82.67211764892969 35.53081622691113, -82.6720566489168 35.53083422690851, -82.67200064890474 35.53085222690646, -82.67188864888244 35.53087622689985, -82.67133564877756 35.53096022686037, -82.67132764877594 35.5309622268599, -82.67109464873215 35.53099522684287, -82.67098664871207 35.531009226834584, -82.6706656486516 35.53105522681109, -82.67055864863154 35.53107022680325, -82.6704746486157 35.53108222679707, -82.67022364856817 35.53112022677908, -82.67014064855235 35.53113322677326, -82.67006764853852 35.53114422676798, -82.66995364851464 35.531176226762916, -82.66939864839819 35.53133322673804, -82.6692656483703 35.53137122673218, -82.66923564836307 35.53138622673208, -82.66921864835886 35.531395226732215, -82.66919964835297 35.53141322673391, -82.66916264834396 35.5314312267338, -82.66908564832525 35.53147022673391, -82.66898764829975 35.531530226736045, -82.66893064828471 35.53156622673758, -82.66844464815762 35.53186822674938, -82.6683776481414 35.53190122674916, -82.66821264810129 35.53198422674923, -82.6679886480444 35.532112226752325, -82.66781164800115 35.532202226752574, -82.66764864796194 35.532281226752026, -82.66748664792424 35.532351226749604, -82.66731764788598 35.53241722674579, -82.66715264784969 35.53247522674077, -82.66695964780837 35.532535226733145, -82.66658764773348 35.53262022671244, -82.66652664772104 35.532635226709274, -82.66629164767136 35.532704226699224, -82.66600264761257 35.53277422668385, -82.66596264760459 35.532783226681666, -82.66575764756371 35.53282722666956, -82.66537164749434 35.53286122663699, -82.6651346474535 35.532870226614556, -82.66512764745238 35.532870226613845, -82.66491764741717 35.53287222659269, -82.6647256473851 35.53287322657325, -82.66414964728844 35.532878226515244, -82.6639586472564 35.532880226496104, -82.66373764721938 35.53288222647389, -82.66249664701228 35.53288722634778, -82.66209464694246 35.532906226310494, -82.6617846468889 35.53291922628141, -82.66132464680922 35.53294022623855, -82.66128964680306 35.53294222623538, -82.66110664677024 35.532958226219925, -82.6609476467398 35.5329842262089, -82.66078664670682 35.53302422620063, -82.66062964667103 35.5330882261975, -82.66047464663232 35.533172226198744, -82.66031364658832 35.53328422620511, -82.66018464654812 35.533407226216994, -82.6600696465059 35.53355722623578, -82.65997064645842 35.53376022626698, -82.6598896464112 35.53398022630353, -82.65981664636318 35.53421422634375, -82.65978064633224 35.534377226373316, -82.6597696463114 35.53450122639736, -82.65978164629448 35.53462422642373, -82.65982264627979 35.5347642264564, -82.65987864626737 35.53490622649105, -82.65994764626075 35.53502422652222, -82.66017164624849 35.53534722661097, -82.66024464624067 35.53547722664492, -82.66029264622917 35.5356042266757, -82.66032664621248 35.535750226708906, -82.66034564619343 35.535895226740394, -82.66034564616993 35.53604822677162, -82.66032164613901 35.536224226805, -82.660282646109 35.536377226832165, -82.66021564607009 35.53655822686222, -82.65995964594467 35.53709922694622, -82.65987864590677 35.537258226970295, -82.65983164588441 35.537353226984855, -82.65971464583286 35.53756222701545, -82.65955964576769 35.53781922705195, -82.65925064564702 35.53827122711243, -82.6591406456066 35.53841522713048, -82.65905064557359 35.538533227145315, -82.6588006454865 35.53883022718025, -82.65842164536245 35.53922822722251, -82.65802964523374 35.53964222726672, -82.65779664516022 35.53986922728908, -82.65764664511428 35.54000622730161, -82.65753164508172 35.54009322730758, -82.65748464506869 35.54012722730972, -82.65737864504155 35.540189227311494, -82.65716764499028 35.540295227311454, -82.65626264478396 35.54065922729292, -82.65618764476689 35.54068922729134, -82.65608264474446 35.54072122728706, -82.65583664477141 35.540279227171844, -82.65571964477819 35.540108227124975, -82.65560764477905 35.53998122708763, -82.65547664477404 35.53987122705185, -82.65533064476516 35.53977122701646, -82.65510464474524 35.5396562269699, -82.65484764471564 35.53957022692612, -82.65472764470053 35.53953922690748, -82.6546726446933 35.53952622689914, -82.65407564461502 35.539389226810115, -82.65403464460913 35.539383226804674, -82.65384964458286 35.539354226779764, -82.65361764454889 35.539324226749905, -82.65281064442331 35.53926822665585, -82.65249564437426 35.53924622661906, -82.65232764434809 35.53923522659964, -82.6520486443033 35.53922422656881, -82.65177464425834 35.53922022653986, -82.65149864421086 35.539231226513884, -82.65124764416528 35.539256226493315, -82.6509956441183 35.539289226474175, -82.65075764407227 35.53933122645832, -82.6505106440228 35.53938622644422, -82.65028564397616 35.5394462264334, -82.64980064387251 35.539596226414204, -82.64949464380706 35.53969122640225, -82.6491966437433 35.53978422639068, -82.64802364349167 35.54015322634567, -82.64714364330293 35.540429226311716, -82.6469826432682 35.5404812263059, -82.64681664323268 35.54053322629941, -82.6464536431549 35.54064722628548, -82.64618664309762 35.54073122627526, -82.64588564303297 35.540826226263725, -82.6457126429958 35.54088122625725, -82.64556164296349 35.540928226251296, -82.64524064289476 35.54102822623884, -82.64513064287135 35.54106122623422, -82.64480364280143 35.54116322622155, -82.64469464277792 35.541198226217475, -82.64429264269206 35.54132222620157, -82.64426564268666 35.54132822620002, -82.64402864263809 35.541388226187976, -82.64393764262022 35.5414062261823, -82.64376864258706 35.541439226171704, -82.6435236425406 35.54147622615417, -82.64325964249353 35.54149722613131, -82.64302564245338 35.54150522610905, -82.64293864243872 35.54150622610031, -82.64249164236305 35.54151522605634, -82.64248164236143 35.541515226055274, -82.6419706422754 35.54152222600439, -82.64125364215406 35.54153622593372, -82.63954464186459 35.5415712257658, -82.63927264181707 35.541586225740964, -82.63899364176581 35.54161822571885, -82.6387596417211 35.541656225702596, -82.63846364166149 35.541723225685885, -82.63837864164374 35.54174722568212, -82.63818464160298 35.54180322567366, -82.63792064154352 35.54190422566719, -82.63760864147274 35.54202822566045, -82.6373506414138 35.54213222565521, -82.6370146413356 35.542278225650485, -82.6369016413083 35.54233322565014, -82.63667064125138 35.54245422565113, -82.63649564120576 35.54256222565518, -82.63612564117315 35.54237422557898, -82.63595464115704 35.54229322554491, -82.63560964112605 35.542122225474785, -82.63504064107444 35.54184222535935, -82.63424964100273 35.54145222519888, -82.6329476408845 35.54081222493511, -82.63242064083668 35.54055322482828, -82.63206064080397 35.540376224755384, -82.63236064087305 35.54025122476063, -82.63256364092483 35.54013322475741, -82.63289864101286 35.53992222474875, -82.63318864109638 35.53969222473159, -82.63370064122975 35.539377224719935, -82.63410964134782 35.53905122469545, -82.63455764146892 35.538747224679454, -82.63498164158317 35.538461224664594, -82.6356396417608 35.538016224641375, -82.63775264233091 35.536589224567194, -82.6394966428011 35.53541322450629, -82.64199564347547 35.533724224418265, -82.64278864368946 35.53318822439033, -82.64292364372605 35.533096224385396, -82.64435364411166 35.532131224335345, -82.64447564414434 35.53205022433135, -82.64556764443935 35.531310224292454, -82.64614064459406 35.530922224272075, -82.64699064482365 35.53034622424181, -82.64700864482882 35.53033222424085, -82.64878864532726 35.529011224154075, -82.64984864562378 35.52822622410266)))",6426,37,021,002302,370210023022,1737,1737,65,1713,1647,14,5,41,0,6,24,1259,37,1222,1246,1203,8,5,27,0,3,13,745,664,81
